VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;CO_DISTRITO
CALLE;DE;ALGECIRAS;ALGECIRAS;1
CALLE;DE;ALGEMESI;ALGEMESÍ;21
CALLE;DE;ALGEMESI;ALGEMESÍ;21
TRAVESÍA;DE;ALGEMESI;ALGEMESÍ;21
CALLE;DE;ALGENIB;ALGENIB;9
CALLE;DE;ALGETE;ALGETE;2
CALLE;DE;ALGETE;ALGETE;2
CALLE;DEL;ALGODON;ALGODÓN;20
CALLE;DE LOS;ALGODONALES;ALGODONALES;6
CALLE;DE;ALGODRE;ALGODRE;11
CALLE;DE;ALGODRE;ALGODRE;11
CALLE;DE;ALGORTA;ALGORTA;11
CALLEJÓN;DEL;ALGUACIL;ALGUACIL;13
GLORIETA;DE;ALHABIA;ALHABIA;21
GLORIETA;DE;ALHABIA;ALHABIA;21
PLAZA;DE;ALHAMA DE ALMERIA;ALHAMA DE ALMERÍA;16
CALLE;DE LA;ALHAMBRA;ALHAMBRA;10
CALLE;DE LA;ALHAMBRA;ALHAMBRA;10
CALLE;DE;ALHAURIN;ALHAURÍN;21
AVENIDA;DE LOS;ALHELIES;ALHELÍES;5
CALLE;DE;ALHENA;ALHENA;9
CALLE;DE LA;ALHONDIGA;ALHÓNDIGA;21
CALLE;DE;ALIAGA;ALIAGA;20
CALLE;DE LA;ALIANZA;ALIANZA;17
CALLE;DE;ALICANTE;ALICANTE;2
CALLE;DE;ALICIA BAENA;ALICIA BAENA;8
CALLE;DE;ALICUN;ALICÚN;16
CALLE;DEL;ALIGUSTRE;ALIGUSTRE;6
CALLE;DE;ALISEDA;ALISEDA;11
CALLE;DE LOS;ALISIOS;ALISIOS;21
CALLE;DE;ALJARAFE;ALJARAFE;13
CALLE;DE;ALLAMANDA;ALLAMANDA;11
CALLE;DE;ALLARIZ;ALLARIZ;11
CALLE;DE;ALLENDE;ALLENDE;10
CALLE;DE;ALLENDESALAZAR;ALLENDESALAZAR;15
PLAZA;DE;ALLOZ;ALLOZ;11
CALLE;DE;ALMADEN;ALMADÉN;1
CALLE;DE;ALMAGRO;ALMAGRO;7
CALLE;DEL;ALMANAQUE;ALMANAQUE;20
CALLE;DE;ALMANSA;ALMANSA;6
CALLE;DE;ALMANSA;ALMANSA;9
TRAVESÍA;DE;ALMANSA;ALMANSA;9
CALLE;DEL;ALMANZORA;ALMANZORA;9
CALLE;DE;ALMARZA;ALMARZA;16
CALLE;DE;ALMAZAN;ALMAZÁN;10
CALLE;DE LA;ALMAZARA;ALMAZARA;20
CALLE;DE;ALMEDINA;ALMEDINA;11
CAMINO;DE LA;ALMENARA;ALMENARA;8
CAMINO;DE LA;ALMENARA;ALMENARA;8
CALLE;DE LAS;ALMENAS;ALMENAS;8
CALLE;DE;ALMENDRALEJO;ALMENDRALEJO;11
CALLE;DE LOS;ALMENDRALES;ALMENDRALES;12
CALLE;DE LOS;ALMENDRALES;ALMENDRALES;12
CALLE;DE LOS;ALMENDRALES;ALMENDRALES;12
GLORIETA;DE LA;ALMENDRERA;ALMENDRERA;21
CALLE;DEL;ALMENDRO;ALMENDRO;1
TRAVESÍA;DEL;ALMENDRO;ALMENDRO;1
CALLE;DE;ALMERIA;ALMERÍA;4
CALLE;DEL;ALMEZ;ALMEZ;2
CALLE;DEL;ALMIRANTE;ALMIRANTE;1
CALLE;DEL;ALMIRANTE REQUESENS;ALMIRANTE REQUESENS;10
PLAZA;DE;ALMODOVAR;ALMODÓVAR;11
CALLE;DE;ALMOGIA;ALMOGÍA;13
CALLE;DE;ALMONACID;ALMONACID;13
CALLE;DE;ALMONTE;ALMONTE;18
CALLE;DE;ALMONTE;ALMONTE;18
CALLE;DE;ALMORADI;ALMORADÍ;11
CALLE;DE;ALMOROX;ALMOROX;9
CALLE;DE LAS;ALMORTAS;ALMORTAS;6
CALLE;DE LA;ALMUDENA;ALMUDENA;1
PLAZA;DE;ALMUÑECAR;ALMUÑÉCAR;9
CALLE;DE;ALMURADIEL;ALMURADIEL;13
CALLE;DEL;ALOE VERA;ÁLOE VERA;19
CALLE;DEL;ALOE VERA;ÁLOE VERA;19
CALLE;DE LA;ALONDRA;ALONDRA;11
CALLE;DE;ALONSO CANO;ALONSO CANO;7
CALLE;DE;ALONSO CANO;ALONSO CANO;7
CALLE;DE;ALONSO CARBONELL;ALONSO CARBONELL;2
PASAJE;DE;ALONSO CARBONELL;ALONSO CARBONELL;2
CALLE;DE;ALONSO CASTRILLO;ALONSO CASTRILLO;6
CALLE;DE;ALONSO DE CONTRERAS;ALONSO DE CONTRERAS;20
CALLE;DE;ALONSO DEL BARCO;ALONSO DEL BARCO;2
CALLE;DE;ALONSO FERNANDEZ;ALONSO FERNÁNDEZ;10
CALLE;DE;ALONSO HEREDIA;ALONSO HEREDIA;4
PLAZA;DE;ALONSO MARTINEZ;ALONSO MARTÍNEZ;1
PLAZA;DE;ALONSO MARTINEZ;ALONSO MARTÍNEZ;7
PLAZA;DE;ALONSO MARTINEZ;ALONSO MARTÍNEZ;7
CALLE;DE;ALONSO MARTOS;ALONSO MARTOS;2
CALLE;DE;ALONSO NUÑEZ;ALONSO NÚÑEZ;6
CALLE;DE;ALONSO QUIJANO;ALONSO QUIJANO;8
CALLE;DE;ALONSO SAAVEDRA;ALONSO SAAVEDRA;15
CALLE;DE;ALONSO SAAVEDRA;ALONSO SAAVEDRA;16
CALLE;DE;ALONSO ZAMORA VICENTE;ALONSO ZAMORA VICENTE;11
CALLE;DE;ALORA;ALORA;13
PLAZA;DE;ALOSNO;ALOSNO;19
PLAZA;DE;ALOSNO;ALOSNO;19
CALLE;DE;ALOZAINA;ALOZAINA;12
CALLE;DE;ALPEDRETE;ALPEDRETE;2
CALLE;DE LOS;ALPES;ALPES;20
CALLE;DE LAS;ALPUJARRAS;ALPUJARRAS;19
CALLE;DE LA;ALQUIMIA;ALQUIMIA;20
PLAZA;DE;ALSACIA;ALSACIA;15
PLAZA;DE;ALSACIA;ALSACIA;20
CALLE;DE;ALSASUA;ALSASUA;9
CALLE;DE;ALSASUA;ALSASUA;9
CALLE;DE;ALTAIR;ALTAIR;9
CALLE;DE;ALTAMIRA;ALTAMIRA;15
CALLE;DE;ALTAMIRANO;ALTAMIRANO;9
CALLE;DE;ALTEA;ALTEA;9
CALLE;DE;ALTO CAMPOO;ALTO CAMPOO;9
CAMINO;;ALTO DE HORTALEZA;ALTO DE HORTALEZA;16
CAMINO;;ALTO DE HORTALEZA;ALTO DE HORTALEZA;21
CALLE;DEL;ALTO DE LA SARTENILLA;ALTO DE LA SARTENILLA;18
CAMINO;;ALTO DE SAN ISIDRO;ALTO DE SAN ISIDRO;11
CALLE;DEL;ALTO DEL ESPARRAGAL;ALTO DEL ESPARRAGAL;19
CALLE;DEL;ALTO DEL ESPARRAGAL;ALTO DEL ESPARRAGAL;19
CALLE;DEL;ALTO DEL LEON;ALTO DEL LEÓN;13
CALLE;DEL;ALTO DEL RETIRO;ALTO DEL RETIRO;18
CALLE;DE LOS;ALTOS DE CABREJAS;ALTOS DE CABREJAS;13
CALLE;DE LOS;ALTOS DE LILLO;ALTOS DE LILLO;18
CALLE;DE LOS;ALTOS DE SACERUELA;ALTOS DE SACERUELA;18
CALLE;DEL;ALTOZANO;ALTOZANO;9
CALLE;DE;ALUCAS;ALUCAS;15
CALLE;DEL;ALUMINIO;ALUMINIO;17
CALLE;DE;ALUSTANTE;ALUSTANTE;5
CALLE;DE;ALVARADO;ALVARADO;6
CALLE;DE;ALVAREZ;ÁLVAREZ;6
CALLE;DE;ALVAREZ ABELLAN;ÁLVAREZ ABELLÁN;11
CALLE;DE;ALVAREZ CIENFUEGOS;ÁLVAREZ CIENFUEGOS;16
CALLE;DE;ALVAREZ DE BAENA;ÁLVAREZ DE BAENA;5
CALLE;DE;ALVAREZ GATO;ÁLVAREZ GATO;1
CALLE;DE;ALVARO CABALLERO;ÁLVARO CABALLERO;9
CALLE;DE;ALVARO CUNQUEIRO;ÁLVARO CUNQUEIRO;8
CALLE;DE LA;ALVERJA;ALVERJA;10
CALLE;DE;ALZINA;ALZINA;11
CALLE;DE;ALZOLA;ALZOLA;12
CALLE;DE;AMADEO FERNANDEZ;AMADEO FERNÁNDEZ;17
CALLE;DE;AMADEO GOMEZ;AMADEO GÓMEZ;8
CALLE;DE;AMADEO I;AMADEO I;13
CALLE;DE;AMADO NERVO;AMADO NERVO;3
CALLE;DE;AMADOR DE LOS RIOS;AMADOR DE LOS RÍOS;7
CALLE;DE;AMADOR VALDES;AMADOR VALDÉS;15
CALLE;DE;AMADOR Y FERNANDO;AMADOR Y FERNANDO;9
PLAZA;DE;AMAIA IMAZ;AMAIA IMAZ;13
CALLE;DE;AMALARICO;AMALARICO;11
PASAJE;DE;AMALARICO;AMALARICO;11
CALLE;DE;AMALIA;AMALIA;6
CALLE;DE;AMALIA MARCOS;AMALIA MARCOS;18
TRAVESÍA;DE;AMALIA MARCOS;AMALIA MARCOS;18
CALLE;DE;AMALTEA;AMALTEA;2
CALLE;DEL;AMANECER;AMANECER;11
PLAZA;DEL;AMANECER EN MENDEZ ALVARO;AMANECER EN MÉNDEZ ÁLVARO;2
CALLE;DE;AMANIEL;AMANIEL;1
CALLE;DE LAS;AMAPOLAS;AMAPOLAS;7
CALLE;DE;AMARA;AMARA;15
CAMINO;DE;AMARGUILLA;AMARGUILLA;18
CALLE;DE LA;AMARGURA;AMARGURA;10
CALLE;DE;AMAYA;AMAYA;12
CALLE;DE LAS;AMAZONAS;AMAZONAS;1
CALLE;DEL;AMBAR;ÁMBAR;17
CALLE;DE;AMBERES;AMBERES;21
PASAJE;DE;AMBITE;AMBITE;14
CALLE;DE;AMBROS;AMBROS;4
CALLE;DE;AMBROSIO VALLEJO;AMBROSIO VALLEJO;6
CALLE;DE;AMBROZ;AMBROZ;19
CALLE;DE;AMBROZ;AMBROZ;19
CAMINO;DE;AMBROZ;AMBROZ;20
TRAVESÍA;DE;AMBROZ;AMBROZ;19
CAMINO;DE;AMBROZ A COSLADA;AMBROZ A COSLADA;20
CAMINO;DE;AMBROZ A COSLADA;AMBROZ A COSLADA;20
AVENIDA;DE;AMERICA;AMÉRICA;4
AVENIDA;DE;AMERICA;AMÉRICA;5
AVENIDA;DE;AMERICA;AMÉRICA;15
AVENIDA;DE;AMERICA;AMÉRICA;15
AVENIDA;DE;AMERICA;AMÉRICA;16
AVENIDA;DE;AMERICA;AMÉRICA;16
AVENIDA;DE;AMERICA;AMÉRICA;20
AVENIDA;DE;AMERICA;AMÉRICA;20
AVENIDA;DE;AMERICA;AMÉRICA;20
AVENIDA;DE;AMERICA;AMÉRICA;20
AVENIDA;DE;AMERICA;AMÉRICA;21
AVENIDA;DE;AMERICA;AMÉRICA;21
PLAZA;DE;AMERICA ESPAÑOLA;AMÉRICA ESPAÑOLA;4
CALLE;DEL;AMERICIO;AMERICIO;17
CALLE;DE;AMERICO CASTRO;AMÉRICO CASTRO;16
CALLE;DE;AMEYUGO;AMEYUGO;8
CALLE;DE LA;AMISTAD;AMISTAD;11
CALLE;DE LA;AMNISTIA;AMNISTÍA;1
CALLE;DEL;AMOR DE DIOS;AMOR DE DIOS;1
CALLE;DEL;AMOR HERMOSO;AMOR HERMOSO;12
CALLE;DEL;AMOR HERMOSO;AMOR HERMOSO;12
CALLE;DEL;AMOR HERMOSO;AMOR HERMOSO;12
CALLE;DE;AMOREBIETA;AMOREBIETA;9
CALLE;DE;AMOROS;AMORÓS;4
CALLE;DE;AMOS DE ESCALANTE;AMÓS DE ESCALANTE;15
CALLE;DE;AMPARO;AMPARO;1
CALLE;DE;AMPARO USERA;AMPARO USERA;12
CALLE;DE;AMPELIDO;AMPELIDO;10
CALLE;DE;AMPOSTA;AMPOSTA;20
CALLE;DE;AMPOSTA;AMPOSTA;20
CALLE;DE;AMPUERO;AMPUERO;17
CALLE;DE;AMSTERDAM;AMSTERDAM;21
CALLE;DE;AMURRIO;AMURRIO;9
CALLE;DE;ANA ALBI;ANA ALBI;11
CALLE;DE;ANA DE AUSTRIA;ANA DE AUSTRIA;16
PLAZUELA;DE;ANA DIOSDADO;ANA DIOSDADO;1
CALLE;DE;ANA MARIA;ANA MARÍA;6
PLAZA;DE;ANA MARIA JANER;ANA MARÍA JANER;13
CALLE;DE;ANA MARISCAL;ANA MARISCAL;19
CALLE;DE;ANA TERESA;ANA TERESA;9
CALLE;DEL;ANADE;ÁNADE;11
CALLE;DE;ANASTASIA LOPEZ;ANASTASIA LÓPEZ;8
CALLE;DE;ANASTASIO AROCA;ANASTASIO AROCA;5
CALLE;DE;ANASTASIO HERRERO;ANASTASIO HERRERO;6
PASAJE;DE;ANCHUELO;ANCHUELO;14
PASAJE;DE LOS;ANCIANOS;ANCIANOS;8
CALLE;DE;ANCIU;ANCIÚ;11
CALLE;DEL;ANCORA;ÁNCORA;2
PASAJE;DEL;ANCORA;ÁNCORA;2
CALLE;DE LOS;ANDALUCES;ANDALUCES;13
CALLE;DE LOS;ANDALUCES DEL POZO;ANDALUCES DEL POZO;13
AVENIDA;DE;ANDALUCIA;ANDALUCÍA;11
AVENIDA;DE;ANDALUCIA;ANDALUCÍA;12
AVENIDA;DE;ANDALUCIA;ANDALUCÍA;12
AVENIDA;DE;ANDALUCIA;ANDALUCÍA;17
AVENIDA;DE;ANDALUCIA;ANDALUCÍA;17
AVENIDA;DE;ANDALUCIA;ANDALUCÍA;17
AVENIDA;DE;ANDALUCIA;ANDALUCÍA;17
AVENIDA;DE;ANDALUCIA;ANDALUCÍA;17
AVENIDA;DE;ANDALUCIA;ANDALUCÍA;18
CALLE;DE;ANDALUCIA;ANDALUCÍA;3
CARRETERA;DE;ANDALUCIA;ANDALUCÍA;13
CARRETERA;DE;ANDALUCIA;ANDALUCÍA;17
CARRETERA;DE;ANDALUCIA;ANDALUCÍA;17
CARRETERA;DE;ANDALUCIA;ANDALUCÍA;18
CALLE;DEL;ANDARRIOS;ANDARRÍOS;16
AVENIDA;DE LOS;ANDES;ANDES;16
AVENIDA;DE LOS;ANDES;ANDES;16
AVENIDA;DE LOS;ANDES;ANDES;21
CALLE;DE;ANDEVALO;ANDÉVALO;13
CALLE;DE;ANDORRA;ANDORRA;16
CALLE;DE;ANDREA JORDAN;ANDREA JORDÁN;17
CALLE;DE;ANDREA PUECH;ANDREA PUECH;6
CALLE;DE;ANDRES ANTON;ANDRÉS ANTÓN;15
CALLE;DE;ANDRES ARTEAGA;ANDRÉS ARTEAGA;12
PLAZA;DE;ANDRES ARTEAGA;ANDRÉS ARTEAGA;12
CALLE;DE;ANDRES BELLO;ANDRÉS BELLO;4
CALLE;DE;ANDRES BORREGO;ANDRÉS BORREGO;1
CALLE;DE;ANDRES DE URDANETA;ANDRÉS DE URDANETA;2
CALLE;DE;ANDRES HERRANZ;ANDRÉS HERRANZ;15
PLAZA;DE;ANDRES JAUREGUI;ANDRÉS JÁUREGUI;16
PLAZA;DE;ANDRES MANJON;ANDRÉS MANJÓN;5
CALLE;DE;ANDRES MELLADO;ANDRÉS MELLADO;7
CALLE;DE;ANDRES MELLADO;ANDRÉS MELLADO;7
TRAVESÍA;DE;ANDRES MELLADO;ANDRÉS MELLADO;7
CALLE;DE;ANDRES OBISPO;ANDRÉS OBISPO;16
PLAZA;DE;ANDRES SEGOVIA;ANDRÉS SEGOVIA;5
PLAZA;DE;ANDRES SOLOAGA;ANDRÉS SOLOAGA;10
CALLE;DE;ANDRES TAMAYO;ANDRÉS TAMAYO;4
CALLE;DE;ANDRES TORREJON;ANDRÉS TORREJÓN;3
CALLE;DE;ANDRES TORREJON;ANDRÉS TORREJÓN;3
CALLE;DE;ANDROMEDA;ANDRÓMEDA;9
CALLE;DE;ANDUJAR;ANDÚJAR;10
CALLE;DE LAS;ANEMONAS;ANÉMONAS;15
CALLE;DEL;ANGEL;ÁNGEL;1
PLAZA;DEL;ANGEL;ÁNGEL;1
PLAZA;DEL;ANGEL;ÁNGEL;1
CALLE;DE;ANGEL BEATO;ÁNGEL BEATO;8
GLORIETA;DEL;ANGEL CAIDO;ÁNGEL CAÍDO;3
PLAZA;DE;ANGEL CARBAJO;ÁNGEL CARBAJO;6
CALLE;DE;ANGEL CAVERO;ÁNGEL CAVERO;16
CALLE;DE;ANGEL DE DIEGO ROLDAN;ÁNGEL DE DIEGO ROLDÁN;5
CALLE;DEL;ANGEL DE LA GUARDA;ÁNGEL DE LA GUARDA;20
CALLE;DE;ANGEL DIAZ ZAMORANO;ÁNGEL DÍAZ ZAMORANO;12
CALLE;DE;ANGEL DOMINGUEZ;ÁNGEL DOMÍNGUEZ;8
CALLE;DE;ANGEL FERNANDEZ LABRADA;ÁNGEL FERNÁNDEZ LABRADA;10
PLAZA;DE;ANGEL FRANCES;ÁNGEL FRANCÉS;13
CALLE;DE;ANGEL GANIVET;ÁNGEL GANIVET;3
CALLE;DE;ANGEL GONZALEZ TEJEDOR;ÁNGEL GONZÁLEZ TEJEDOR;15
CALLE;DE;ANGEL GORDILLO;ÁNGEL GORDILLO;15
CALLE;DE;ANGEL HERNANDEZ;ÁNGEL HERNÁNDEZ;5
CALLE;DE;ANGEL LARRA;ÁNGEL LARRA;15
CALLE;DE;ANGEL LUIS DE LA HERRAN;ÁNGEL LUIS DE LA HERRÁN;16
CALLE;DE;ANGEL MARTIN RODRIGUEZ;ÁNGEL MARTÍN RODRÍGUEZ;19
CALLE;DE;ANGEL MUGICA;ÁNGEL MÚGICA;8
CALLE;DE;ANGEL MUÑOZ;ÁNGEL MUÑOZ;15
CALLE;DE;ANGEL PUECH;ÁNGEL PUECH;6
CALLE;DE;ANGEL RIPOLL;ÁNGEL RIPOLL;11
AVENIDA;DE;ANGEL SANZ BRIZ;ÁNGEL SANZ BRIZ;10
CALLE;DE;ANGELA GONZALEZ;ÁNGELA GONZÁLEZ;13
CALLE;DE;ANGELA RUIZ ROBLES;ÁNGELA RUIZ ROBLES;17
COSTANILLA;DE LOS;ANGELES;ÁNGELES;1
COSTANILLA;DE LOS;ANGELES;ÁNGELES;1
PLAZA;DE LOS;ANGELES CUSTODIOS;ÁNGELES CUSTODIOS;9
CALLE;DE;ANGELES DE LAS HERAS;ÁNGELES DE LAS HERAS;8
CALLE;DE;ANGELES GARCIA MADRID;ÁNGELES GARCÍA MADRID;3
PLAZA;DE;ANGELICA SEÑORA;ANGÉLICA SEÑORA;12
CALLE;DE;ANGELILLO;ANGELILLO;13
CALLE;DE;ANGELITA CAMARERO;ANGELITA CAMARERO;8
CALLE;DE;ANGELITA CAVERO;ANGELITA CAVERO;15
CALLE;DEL;ANGELUS;ÁNGELUS;12
CALLE;;ANGOSTA;ANGOSTA;17
CALLE;;ANGOSTA DE LOS MANCEBOS;ANGOSTA DE LOS MANCEBOS;1
PLAZA;DE;ANGUIANO;ANGUIANO;15
CALLE;DE;ANGUITA;ANGUITA;21
CALLE;DE;ANIBAL;ANÍBAL;6
GLORIETA;DE;ANIBAL GONZALEZ;ANÍBAL GONZÁLEZ;21
CALLE;DE;ANICETO MARINAS;ANICETO MARINAS;9
CALLE;DE;ANICETO PEREZ;ANICETO PÉREZ;12
CALLE;DE;ANICETO PEREZ;ANICETO PÉREZ;18
CALLE;DEL;ANILLO VERDE;ANILLO VERDE;19
CALLE;DEL;ANIS;ANÍS;9
CALLE;DE;ANITA VINDEL;ANITA VINDEL;9
CALLE;DE;ANKARA;ANKARA;14
CALLE;DE;ANNA FRANK;ANNA FRANK;19
PLAZA;DE;ANOCIBAR;ANOCÍBAR;11
CALLE;DE;ANOETA;ANOETA;17
CALLE;DE;ANOETA;ANOETA;17
CALLE;DEL;ANSAR;ÁNSAR;10
CALLE;DE;ANSELMO LORENZO;ANSELMO LORENZO;10
CALLE;DE;ANTARES;ANTARES;9
CALLE;DE;ANTEQUERA;ANTEQUERA;12
CAMINO;DE;ANTEQUINA;ANTEQUINA;9
PISTA;;ANTIGUA DE GUERRA;ANTIGUA DE GUERRA;8
PISTA;;ANTIGUA DE GUERRA;ANTIGUA DE GUERRA;8
CARRETERA;;ANTIGUA DE PARACUELLOS DE JARAMA;ANTIGUA DE PARACUELLOS DE JARAMA;21
CAMINO;;ANTIGUO VIEJO DE VICALVARO;ANTIGUO VIEJO DE VICÁLVARO;14
CALLE;DE;ANTILLON;ANTILLÓN;10
CALLE;DEL;ANTIMONIO;ANTIMONIO;17
CALLE;DE;ANTIOQUIA;ANTIOQUÍA;20
CALLE;DE;ANTOLIN DOMPABLO;ANTOLÍN DOMPABLO;9
CALLE;DE;ANTOLIN GARCIA;ANTOLÍN GARCÍA;10
CALLE;DE;ANTOLINA MERINO;ANTOLINA MERINO;11
PLAZA;DE;ANTON MARTIN;ANTÓN MARTÍN;1
PLAZA;DE;ANTON MARTIN;ANTÓN MARTÍN;1
CALLE;DE;ANTONIA BAENA;ANTONIA BAENA;8
CALLE;DE;ANTONIA CALAS;ANTONIA CALAS;13
CALLE;DE;ANTONIA CALVO;ANTONIA CALVO;10
CALLE;DE;ANTONIA DOMINGUEZ;ANTONIA DOMÍNGUEZ;6
CALLE;DE;ANTONIA LANCHA;ANTONIA LANCHA;11
PASAJE;DE;ANTONIA LANCHA;ANTONIA LANCHA;11
TRAVESÍA;DE;ANTONIA LANCHA;ANTONIA LANCHA;11
CALLE;DE;ANTONIA MERCE;ANTONIA MERCÉ;4
CALLE;DE;ANTONIA RODRIGUEZ SACRISTAN;ANTONIA RODRÍGUEZ SACRISTÁN;11
CALLE;DE;ANTONIA RODRIGUEZ SACRISTAN;ANTONIA RODRÍGUEZ SACRISTÁN;11
CALLE;DE;ANTONIA RUIZ SORO;ANTONIA RUIZ SORO;4
CALLE;DE;ANTONIA USERA;ANTONIA USERA;12
CALLE;DE;ANTONIO;ANTONIO;6
CALLE;DE;ANTONIO ACUÑA;ANTONIO ACUÑA;3
CALLE;DE;ANTONIO ACUÑA;ANTONIO ACUÑA;4
CALLE;DE;ANTONIO AGUILAR;ANTONIO AGUILAR;9
CALLE;DE;ANTONIO ANTORANZ;ANTONIO ANTORANZ;11
CALLE;DE;ANTONIO ARIAS;ANTONIO ARIAS;3
CALLE;DE;ANTONIO ARIAS;ANTONIO ARIAS;3
CALLE;DE;ANTONIO BIENVENIDA;ANTONIO BIENVENIDA;3
GLORIETA;DE;ANTONIO BONET;ANTONIO BONET;16
CALLE;DE;ANTONIO CALVO;ANTONIO CALVO;15
CALLE;DE;ANTONIO CANTALEJO;ANTONIO CANTALEJO;15
CALLE;DE;ANTONIO CANTALEJO;ANTONIO CANTALEJO;15
CALLE;DE;ANTONIO CASERO;ANTONIO CASERO;3
CALLE;DE;ANTONIO CAVERO;ANTONIO CAVERO;15
CALLE;DE;ANTONIO CAVERO;ANTONIO CAVERO;16
GLORIETA;DE;"ANTONIO CHENEL """"ANTOÑETE""""";"ANTONIO CHENEL """"ANTOÑETE""""";21
CALLE;DE;ANTONIO CORPAS;ANTONIO CORPAS;11
CALLE;DE;ANTONIO CUMELLA;ANTONIO CUMELLA;14
CALLE;DE;ANTONIO DE BURGOS;ANTONIO DE BURGOS;13
CALLE;DE;ANTONIO DE CABEZON;ANTONIO DE CABEZÓN;8
CALLE;DE;ANTONIO DE LEYVA;ANTONIO DE LEYVA;11
CALLE;DE;ANTONIO DE LEYVA;ANTONIO DE LEYVA;11
CALLE;DE;ANTONIO DE PINEDO;ANTONIO DE PINEDO;10
CALLE;DE;ANTONIO DIAZ-CAÑABATE;ANTONIO DÍAZ-CAÑABATE;3
CALLE;DE;ANTONIO DURAN TOVAR;ANTONIO DURÁN TOVAR;13
CALLE;DE;ANTONIO FLORES;ANTONIO FLORES;1
CALLE;DE;ANTONIO FLOREZ;ANTONIO FLÓREZ;16
CALLE;DE;ANTONIO FOLGUERAS;ANTONIO FOLGUERAS;13
CALLE;DE;ANTONIO FUENTES;ANTONIO FUENTES;16
CALLE;DE;ANTONIO GADES;ANTONIO GADES;18
CALLE;DE;ANTONIO GADES;ANTONIO GADES;18
GLORIETA;DE;ANTONIO GARISA;ANTONIO GARISA;13
CALLE;DE;ANTONIO GISTAU;ANTONIO GISTÁU;10
CALLE;DE;ANTONIO GOMEZ GALIANA;ANTONIO GÓMEZ GALIANA;6
CALLE;DE;ANTONIO GONZALEZ ECHARTE;ANTONIO GONZÁLEZ ECHARTE;6
CALLE;DE;ANTONIO GONZALEZ PORRAS;ANTONIO GONZÁLEZ PORRAS;11
CALLE;DE;ANTONIO GRILO;ANTONIO GRILO;1
CALLE;DE;ANTONIO GUZMAN;ANTONIO GUZMÁN;5
CALLE;DE;ANTONIO LANZUELA;ANTONIO LANZUELA;6
CALLE;DE;ANTONIO LARRAZABAL;ANTONIO LARRAZÁBAL;16
CALLE;DE;ANTONIO LOPEZ;ANTONIO LÓPEZ;11
CALLE;DE;ANTONIO LOPEZ;ANTONIO LÓPEZ;12
CALLE;DE;ANTONIO LOPEZ;ANTONIO LÓPEZ;12
CALLE;DE;ANTONIO LOPEZ;ANTONIO LÓPEZ;12
CALLE;DE;ANTONIO LOPEZ AGUADO;ANTONIO LÓPEZ AGUADO;8
CALLE;DE;ANTONIO LOPEZ TORRES;ANTONIO LÓPEZ TORRES;16
TRAVESÍA;DE;ANTONIO LOPEZ TORRES;ANTONIO LÓPEZ TORRES;16
CALLE;DE;ANTONIO MACHADO;ANTONIO MACHADO;8
CALLE;DE;ANTONIO MACHADO;ANTONIO MACHADO;9
CALLE;DE;ANTONIO MACHADO;ANTONIO MACHADO;9
CALLE;DE;ANTONIO MAESO JOANA;ANTONIO MAESO JOANA;19
CALLE;DE;ANTONIO MAIRENA;ANTONIO MAIRENA;13
PLAZA;DE;ANTONIO MARIA SEGOVIA;ANTONIO MARÍA SEGOVIA;18
CALLE;DE;ANTONIO MAURA;ANTONIO MAURA;3
CALLE;DE;ANTONIO MIRA DE AMESCUA;ANTONIO MIRA DE AMESCUA;10
CALLE;DE;ANTONIO MIRO VALVERDE;ANTONIO MIRÓ VALVERDE;16
CALLE;DE;ANTONIO MOLINA;ANTONIO MOLINA;8
CALLE;DE;ANTONIO MORENO;ANTONIO MORENO;11
CALLE;DE;ANTONIO NEBRIJA;ANTONIO NEBRIJA;2
CALLE;DE;ANTONIO NEBRIJA;ANTONIO NEBRIJA;3
TRAVESÍA;DE;ANTONIO NEBRIJA;ANTONIO NEBRIJA;9
CALLE;DE;ANTONIO PALOMINO;ANTONIO PALOMINO;7
CALLE;DE;ANTONIO PEREZ;ANTONIO PÉREZ;5
CALLE;DE;ANTONIO PEREZ DE GUZMAN;ANTONIO PÉREZ DE GUZMÁN;8
GLORIETA;DE;ANTONIO PERPIÑA;ANTONIO PERPIÑÁ;16
CALLE;DE;ANTONIO PIRALA;ANTONIO PIRALA;15
CALLE;DE;ANTONIO PONZ;ANTONIO PONZ;15
CALLE;DE;ANTONIO PRIETO;ANTONIO PRIETO;12
CALLE;DE;ANTONIO REIG;ANTONIO REIG;9
CALLE;DE;ANTONIO RODRIGUEZ;ANTONIO RODRÍGUEZ;11
CALLE;DE;ANTONIO RODRIGUEZ;ANTONIO RODRÍGUEZ;11
CALLE;DE;ANTONIO RODRIGUEZ VILLA;ANTONIO RODRÍGUEZ VILLA;5
CALLE;DE;ANTONIO ROMERO;ANTONIO ROMERO;11
CALLE;DE;ANTONIO SALCES;ANTONIO SALCES;5
CALLE;DE;ANTONIO SALVADOR;ANTONIO SALVADOR;12
CALLE;DE;ANTONIO SALVADOR;ANTONIO SALVADOR;12
CALLE;DE;ANTONIO SANCHA;ANTONIO SANCHA;21
CALLE;DE;ANTONIO SANFIZ;ANTONIO SANFIZ;9
CALLE;DE;ANTONIO TOLEDANO;ANTONIO TOLEDANO;4
CALLE;DE;ANTONIO ULLOA;ANTONIO ULLOA;10
