idelem;lon;lat;district_code;district_name
4219;-3.705912;40.403080;NA;NA
4220;-3.706885;40.403847;NA;NA
4221;-3.708058;40.404176;NA;NA
4222;-3.707661;40.403590;NA;NA
4223;-3.689457;40.424318;NA;NA
4224;-3.679198;40.436093;NA;NA
4225;-3.684438;40.437707;NA;NA
4226;-3.708990;40.403213;NA;NA
4227;-3.709096;40.403241;NA;NA
4228;-3.710748;40.403766;NA;NA
4229;-3.711775;40.402048;NA;NA
4230;-3.699964;40.401806;NA;NA
4232;-3.689930;40.389451;NA;NA
4233;-3.701221;40.402207;NA;NA
4234;-3.700996;40.403156;NA;NA
4235;-3.699546;40.402862;NA;NA
4236;-3.701234;40.403263;NA;NA
4237;-3.702270;40.403587;NA;NA
4238;-3.705887;40.405601;NA;NA
4239;-3.709519;40.406201;NA;NA
4243;-3.693388;40.417357;NA;NA
4244;-3.692065;40.421420;NA;NA
4245;-3.695624;40.419754;NA;NA
4246;-3.694148;40.419270;NA;NA
4247;-3.695738;40.419004;NA;NA
4248;-3.697361;40.418527;NA;NA
4249;-3.695201;40.418969;NA;NA
4250;-3.698097;40.418243;NA;NA
4251;-3.698514;40.417619;NA;NA
4252;-3.698926;40.418041;NA;NA
4254;-3.700694;40.416323;NA;NA
4256;-3.700146;40.417097;NA;NA
4257;-3.695624;40.422452;NA;NA
4258;-3.694811;40.421916;NA;NA
4259;-3.713619;40.414541;NA;NA
4260;-3.714707;40.415125;NA;NA
4261;-3.713512;40.415583;NA;NA
4262;-3.713543;40.414508;NA;NA
4263;-3.712608;40.411000;NA;NA
4264;-3.713847;40.409985;NA;NA
4265;-3.713404;40.409298;NA;NA
4266;-3.713694;40.409224;NA;NA
4268;-3.710297;40.415549;NA;NA
4269;-3.708113;40.416088;NA;NA
4270;-3.708626;40.416374;NA;NA
4279;-3.713494;40.415267;NA;NA
4281;-3.707991;40.424335;NA;NA
4282;-3.709024;40.423651;NA;NA
4283;-3.711179;40.424672;NA;NA
4284;-3.711602;40.424096;NA;NA
4285;-3.711576;40.423108;NA;NA
4286;-3.711180;40.423728;NA;NA
4287;-3.709877;40.423228;NA;NA
4289;-3.709007;40.422176;NA;NA
4290;-3.709252;40.421695;NA;NA
4291;-3.710262;40.422398;NA;NA
4292;-3.710255;40.423054;NA;NA
4293;-3.707650;40.422638;NA;NA
4294;-3.707544;40.421244;NA;NA
4295;-3.708260;40.420761;NA;NA
4296;-3.708329;40.420698;NA;NA
4297;-3.708303;40.421809;NA;NA
4298;-3.707939;40.420629;NA;NA
4301;-3.704167;40.420220;NA;NA
4303;-3.702808;40.419476;NA;NA
4304;-3.721445;40.421396;NA;NA
4305;-3.701064;40.420248;NA;NA
4306;-3.700670;40.419929;NA;NA
4307;-3.698506;40.419443;NA;NA
4308;-3.697969;40.419235;NA;NA
4309;-3.700095;40.419885;NA;NA
4310;-3.700504;40.421113;NA;NA
4311;-3.699948;40.420795;NA;NA
4312;-3.698578;40.422437;NA;NA
4313;-3.712938;40.422237;NA;NA
4314;-3.712833;40.421294;NA;NA
4315;-3.713598;40.421717;NA;NA
4316;-3.713854;40.422550;NA;NA
4317;-3.714934;40.420699;NA;NA
4318;-3.715655;40.420042;NA;NA
4319;-3.715982;40.421188;NA;NA
4320;-3.717738;40.420271;NA;NA
4321;-3.718473;40.420374;NA;NA
4322;-3.718119;40.421087;NA;NA
4323;-3.720214;40.418403;NA;NA
4324;-3.720530;40.418921;NA;NA
4325;-3.718998;40.413992;NA;NA
4326;-3.721088;40.412937;NA;NA
4327;-3.722851;40.413933;NA;NA
4328;-3.717282;40.412966;NA;NA
4329;-3.718268;40.413886;NA;NA
4330;-3.716810;40.414575;NA;NA
4331;-3.720782;40.415153;NA;NA
4337;-3.719273;40.435584;NA;NA
4338;-3.718790;40.434225;NA;NA
4339;-3.718769;40.434068;NA;NA
4340;-3.720844;40.434385;NA;NA
4341;-3.717999;40.433138;NA;NA
4342;-3.717416;40.433189;NA;NA
4343;-3.716648;40.431097;NA;NA
4345;-3.717192;40.430282;NA;NA
4346;-3.716460;40.430972;NA;NA
4347;-3.716873;40.430483;NA;NA
4348;-3.715641;40.429626;NA;NA
4349;-3.714436;40.428147;NA;NA
4350;-3.715221;40.429249;NA;NA
4351;-3.714817;40.428550;NA;NA
4352;-3.714837;40.427186;NA;NA
4353;-3.712459;40.425439;NA;NA
4354;-3.712910;40.425897;NA;NA
4355;-3.713400;40.426078;NA;NA
4356;-3.718354;40.434812;NA;NA
4357;-3.718443;40.434887;NA;NA
4358;-3.721343;40.431616;NA;NA
4359;-3.721913;40.430895;NA;NA
4360;-3.722695;40.429933;NA;NA
4361;-3.721232;40.428996;NA;NA
4362;-3.722983;40.429092;NA;NA
4363;-3.720760;40.429241;NA;NA
4364;-3.719957;40.427103;NA;NA
4365;-3.717043;40.428026;NA;NA
4366;-3.718705;40.427303;NA;NA
4367;-3.715465;40.425245;NA;NA
4369;-3.716958;40.434442;NA;NA
4370;-3.717843;40.429353;NA;NA
4371;-3.718620;40.429920;NA;NA
4372;-3.717708;40.426387;NA;NA
4373;-3.721108;40.436063;NA;NA
4375;-3.716681;40.436563;NA;NA
4376;-3.718248;40.433306;NA;NA
4377;-3.717651;40.426495;NA;NA
4379;-3.713087;40.436186;NA;NA
4381;-3.714057;40.435345;NA;NA
4382;-3.712962;40.430245;NA;NA
4383;-3.707148;40.429815;NA;NA
4384;-3.712404;40.430307;NA;NA
4385;-3.715478;40.430531;NA;NA
4386;-3.707831;40.429742;NA;NA
4387;-3.709368;40.429008;NA;NA
4388;-3.709884;40.430038;NA;NA
4389;-3.710392;40.429998;NA;NA
4390;-3.706103;40.428760;NA;NA
4391;-3.712369;40.429572;NA;NA
4392;-3.706187;40.428149;NA;NA
4393;-3.707442;40.425164;NA;NA
4394;-3.707572;40.425581;NA;NA
4395;-3.707463;40.423270;NA;NA
4397;-3.706065;40.429660;NA;NA
4398;-3.705495;40.429528;NA;NA
4400;-3.704571;40.429368;NA;NA
4402;-3.714131;40.430194;NA;NA
4403;-3.705509;40.434939;NA;NA
4404;-3.704329;40.434803;NA;NA
4405;-3.700402;40.434560;NA;NA
4406;-3.703850;40.432571;NA;NA
4407;-3.702157;40.431117;NA;NA
4408;-3.704733;40.432438;NA;NA
4409;-3.704292;40.435873;NA;NA
4410;-3.702713;40.429891;NA;NA
4411;-3.700760;40.430016;NA;NA
4412;-3.699636;40.429220;NA;NA
4413;-3.700072;40.428599;NA;NA
4414;-3.702920;40.433945;NA;NA
4415;-3.701338;40.434280;NA;NA
4416;-3.703058;40.432253;NA;NA
4417;-3.701575;40.428848;NA;NA
4418;-3.705311;40.431049;NA;NA
4419;-3.709509;40.438852;NA;NA
4421;-3.706469;40.438742;NA;NA
4422;-3.708877;40.431768;NA;NA
4423;-3.709763;40.432900;NA;NA
4425;-3.707606;40.433881;NA;NA
4426;-3.691282;40.436324;NA;NA
4427;-3.695012;40.435077;NA;NA
4428;-3.694655;40.435045;NA;NA
4429;-3.689624;40.433041;NA;NA
4430;-3.695925;40.432753;NA;NA
4431;-3.692994;40.432876;NA;NA
4432;-3.691701;40.432195;NA;NA
4433;-3.702030;40.438566;NA;NA
4434;-3.700092;40.434584;NA;NA
4436;-3.690353;40.437393;NA;NA
4437;-3.691022;40.439209;NA;NA
4438;-3.691052;40.435141;NA;NA
4439;-3.699678;40.437151;NA;NA
4440;-3.698186;40.433645;NA;NA
4441;-3.697335;40.438338;NA;NA
4442;-3.692784;40.438115;NA;NA
4443;-3.688729;40.437980;NA;NA
4444;-3.689538;40.436425;NA;NA
4445;-3.696489;40.435312;NA;NA
4446;-3.696695;40.435032;NA;NA
4447;-3.693025;40.435086;NA;NA
4448;-3.691245;40.434172;NA;NA
4449;-3.691312;40.433972;NA;NA
4450;-3.694730;40.432809;NA;NA
4451;-3.691014;40.436521;NA;NA
4452;-3.689830;40.435218;NA;NA
4453;-3.698003;40.434948;NA;NA
4454;-3.704071;40.443143;NA;NA
4455;-3.699292;40.441938;NA;NA
4456;-3.702250;40.442047;NA;NA
4457;-3.695922;40.442652;NA;NA
4458;-3.695267;40.441693;NA;NA
4459;-3.694832;40.442537;NA;NA
4460;-3.693161;40.441367;NA;NA
4461;-3.691402;40.439857;NA;NA
4462;-3.691748;40.442451;NA;NA
4464;-3.701221;40.440689;NA;NA
4465;-3.691941;40.440975;NA;NA
4466;-3.691945;40.441338;NA;NA
4467;-3.692067;40.441123;NA;NA
4468;-3.692436;40.441279;NA;NA
4469;-3.691610;40.440408;NA;NA
4470;-3.718104;40.440807;NA;NA
4471;-3.716698;40.439792;NA;NA
4472;-3.708541;40.445160;NA;NA
4473;-3.712500;40.443387;NA;NA
4475;-3.712770;40.439933;NA;NA
4476;-3.716043;40.448523;NA;NA
4477;-3.717020;40.448070;NA;NA
4479;-3.724607;40.424076;NA;NA
4480;-3.727765;40.426821;NA;NA
4481;-3.728454;40.427676;NA;NA
4483;-3.733610;40.433325;NA;NA
4484;-3.732935;40.432426;NA;NA
4485;-3.731526;40.434883;NA;NA
4486;-3.735778;40.435917;NA;NA
4487;-3.737539;40.434358;NA;NA
4488;-3.736714;40.434123;NA;NA
4489;-3.731865;40.436852;NA;NA
4490;-3.731338;40.435713;NA;NA
4491;-3.732545;40.438533;NA;NA
4495;-3.705555;40.456605;NA;NA
4496;-3.706130;40.456592;NA;NA
4497;-3.706939;40.456661;NA;NA
4498;-3.709428;40.456994;NA;NA
4500;-3.710836;40.458559;NA;NA
4501;-3.711771;40.457183;NA;NA
4502;-3.712389;40.457753;NA;NA
4503;-3.712735;40.458843;NA;NA
4504;-3.713539;40.457962;NA;NA
4505;-3.712608;40.457644;NA;NA
4506;-3.714907;40.458391;NA;NA
4507;-3.714402;40.458163;NA;NA
4508;-3.715475;40.458500;NA;NA
4509;-3.716635;40.458927;NA;NA
4510;-3.717933;40.459261;NA;NA
4511;-3.719689;40.460576;NA;NA
4512;-3.720177;40.463552;NA;NA
4513;-3.712932;40.455528;NA;NA
4514;-3.712470;40.456022;NA;NA
4515;-3.713092;40.454642;NA;NA
4516;-3.714672;40.454190;NA;NA
4517;-3.712926;40.453584;NA;NA
4518;-3.712484;40.453508;NA;NA
4519;-3.711958;40.452871;NA;NA
4520;-3.712373;40.452606;NA;NA
4521;-3.711157;40.451447;NA;NA
4522;-3.710345;40.452464;NA;NA
4523;-3.710404;40.452418;NA;NA
4524;-3.714230;40.454096;NA;NA
4525;-3.714225;40.454010;NA;NA
4526;-3.714447;40.452828;NA;NA
4527;-3.713071;40.452933;NA;NA
4528;-3.708706;40.452763;NA;NA
4529;-3.707906;40.462618;NA;NA
4530;-3.709103;40.463404;NA;NA
4531;-3.709691;40.464759;NA;NA
4532;-3.710139;40.465154;NA;NA
4533;-3.710961;40.466983;NA;NA
4534;-3.711122;40.466096;NA;NA
4535;-3.707601;40.463104;NA;NA
4536;-3.706855;40.462689;NA;NA
4537;-3.713628;40.456582;NA;NA
4538;-3.712096;40.454863;NA;NA
4539;-3.710327;40.456162;NA;NA
4540;-3.709023;40.456966;NA;NA
4543;-3.708181;40.467589;NA;NA
4545;-3.710684;40.469953;NA;NA
4546;-3.710154;40.471388;NA;NA
4547;-3.727016;40.412986;NA;NA
4548;-3.712606;40.471372;NA;NA
4549;-3.712186;40.472516;NA;NA
4550;-3.711260;40.473008;NA;NA
4551;-3.711503;40.474045;NA;NA
4552;-3.711577;40.473967;NA;NA
4553;-3.709783;40.475621;NA;NA
4554;-3.711032;40.472239;NA;NA
4555;-3.712055;40.477443;NA;NA
4556;-3.712586;40.476458;NA;NA
4557;-3.711381;40.475770;NA;NA
4558;-3.699456;40.475128;NA;NA
4559;-3.699578;40.476027;NA;NA
4560;-3.700721;40.475291;NA;NA
4561;-3.701181;40.476459;NA;NA
4562;-3.701142;40.476354;NA;NA
4563;-3.703087;40.472787;NA;NA
4564;-3.703008;40.475691;NA;NA
4565;-3.702752;40.477055;NA;NA
4566;-3.703754;40.477752;NA;NA
4567;-3.705159;40.476558;NA;NA
4568;-3.705221;40.476579;NA;NA
4569;-3.708316;40.475892;NA;NA
4572;-3.697352;40.474843;NA;NA
4573;-3.697489;40.474699;NA;NA
4574;-3.700769;40.473063;NA;NA
4575;-3.699026;40.471877;NA;NA
4576;-3.700519;40.472818;NA;NA
4577;-3.697238;40.470702;NA;NA
4578;-3.692685;40.467571;NA;NA
4579;-3.694687;40.468720;NA;NA
4580;-3.693096;40.467443;NA;NA
4581;-3.690358;40.466635;NA;NA
4582;-3.691754;40.467309;NA;NA
4585;-3.686830;40.476348;NA;NA
4586;-3.685335;40.474879;NA;NA
4587;-3.685599;40.474858;NA;NA
4588;-3.685837;40.474169;NA;NA
4589;-3.686946;40.473332;NA;NA
4590;-3.687160;40.474954;NA;NA
4591;-3.687306;40.474430;NA;NA
4592;-3.690106;40.475950;NA;NA
4593;-3.687842;40.475258;NA;NA
4594;-3.688486;40.474363;NA;NA
4595;-3.690432;40.474471;NA;NA
4596;-3.690555;40.474574;NA;NA
4597;-3.690608;40.474518;NA;NA
4598;-3.687175;40.479840;NA;NA
4599;-3.687107;40.479723;NA;NA
4600;-3.688138;40.479889;NA;NA
4601;-3.688284;40.479854;NA;NA
4602;-3.688768;40.480005;NA;NA
4603;-3.689886;40.479283;NA;NA
4604;-3.690313;40.479265;NA;NA
4605;-3.690377;40.476933;NA;NA
4606;-3.690282;40.476958;NA;NA
4607;-3.690046;40.476486;NA;NA
4608;-3.683281;40.480846;NA;NA
4609;-3.683123;40.480235;NA;NA
4610;-3.684657;40.480423;NA;NA
4611;-3.684071;40.477445;NA;NA
4612;-3.683776;40.476412;NA;NA
4614;-3.684551;40.475138;NA;NA
4615;-3.684174;40.473689;NA;NA
4616;-3.685712;40.472819;NA;NA
4617;-3.686201;40.473986;NA;NA
4618;-3.686797;40.469435;NA;NA
4619;-3.686442;40.467738;NA;NA
4620;-3.687628;40.467799;NA;NA
4621;-3.684582;40.471217;NA;NA
4622;-3.684405;40.470195;NA;NA
4623;-3.677844;40.441732;NA;NA
4624;-3.675050;40.441582;NA;NA
4625;-3.675429;40.443214;NA;NA
4626;-3.673440;40.444627;NA;NA
4627;-3.670277;40.446634;NA;NA
4628;-3.670923;40.446248;NA;NA
4629;-3.669301;40.447361;NA;NA
4630;-3.668758;40.447847;NA;NA
4631;-3.667777;40.448385;NA;NA
4632;-3.667240;40.448723;NA;NA
4633;-3.666057;40.448630;NA;NA
4634;-3.668546;40.442338;NA;NA
4635;-3.666853;40.442317;NA;NA
4636;-3.665973;40.443045;NA;NA
4637;-3.667380;40.443950;NA;NA
4638;-3.666790;40.445708;NA;NA
4639;-3.666516;40.446703;NA;NA
4640;-3.667222;40.446406;NA;NA
4641;-3.668852;40.449840;NA;NA
4642;-3.667595;40.451670;NA;NA
4643;-3.667117;40.450098;NA;NA
4644;-3.674836;40.448652;NA;NA
4645;-3.674006;40.449089;NA;NA
4647;-3.668662;40.444412;NA;NA
4648;-3.672085;40.441169;NA;NA
4649;-3.673089;40.440456;NA;NA
4650;-3.674489;40.440701;NA;NA
4651;-3.670040;40.435573;NA;NA
4652;-3.670196;40.434920;NA;NA
4653;-3.670468;40.433577;NA;NA
4654;-3.671442;40.432575;NA;NA
4655;-3.668747;40.432068;NA;NA
4656;-3.666324;40.432383;NA;NA
4657;-3.666063;40.432374;NA;NA
4658;-3.665198;40.432579;NA;NA
4659;-3.663268;40.433533;NA;NA
4661;-3.664970;40.436102;NA;NA
4662;-3.664042;40.435440;NA;NA
4663;-3.663422;40.442012;NA;NA
4664;-3.664467;40.441012;NA;NA
4665;-3.662985;40.440424;NA;NA
4666;-3.662936;40.439937;NA;NA
4667;-3.663527;40.438073;NA;NA
4668;-3.663379;40.438205;NA;NA
4669;-3.666410;40.435745;NA;NA
4670;-3.661038;40.439222;NA;NA
4671;-3.662095;40.438605;NA;NA
4672;-3.662927;40.436450;NA;NA
4673;-3.661160;40.436173;NA;NA
4674;-3.662260;40.435221;NA;NA
4675;-3.659506;40.435097;NA;NA
4676;-3.661157;40.434377;NA;NA
4677;-3.661157;40.434736;NA;NA
4678;-3.661638;40.432094;NA;NA
4679;-3.661674;40.440874;NA;NA
4680;-3.659977;40.440894;NA;NA
4681;-3.662347;40.440839;NA;NA
4682;-3.670798;40.431878;NA;NA
4683;-3.670564;40.435640;NA;NA
4684;-3.670435;40.433288;NA;NA
4686;-3.672211;40.438035;NA;NA
4687;-3.671490;40.440822;NA;NA
4688;-3.715716;40.403712;NA;NA
4689;-3.717150;40.404348;NA;NA
4690;-3.719552;40.404156;NA;NA
4691;-3.720209;40.403272;NA;NA
4692;-3.721935;40.403811;NA;NA
4693;-3.717925;40.411821;NA;NA
4695;-3.717504;40.410017;NA;NA
4696;-3.717896;40.409894;NA;NA
4697;-3.712286;40.405068;NA;NA
4698;-3.713476;40.407233;NA;NA
4699;-3.713734;40.405058;NA;NA
4700;-3.712196;40.405720;NA;NA
4701;-3.712718;40.404164;NA;NA
4702;-3.715134;40.401937;NA;NA
4703;-3.711811;40.399943;NA;NA
4704;-3.711519;40.398734;NA;NA
4706;-3.712850;40.400544;NA;NA
4707;-3.706347;40.412975;NA;NA
4709;-3.707840;40.412247;NA;NA
4710;-3.709668;40.411355;NA;NA
4711;-3.708651;40.411025;NA;NA
4712;-3.709768;40.409548;NA;NA
4713;-3.712624;40.413875;NA;NA
4714;-3.710517;40.413541;NA;NA
4715;-3.709094;40.413711;NA;NA
4716;-3.708049;40.414360;NA;NA
4717;-3.708088;40.413618;NA;NA
4718;-3.704871;40.413165;NA;NA
4719;-3.720684;40.473894;NA;NA
4720;-3.721157;40.474278;NA;NA
4722;-3.720236;40.472073;NA;NA
4723;-3.721228;40.472330;NA;NA
4725;-3.719608;40.470220;NA;NA
4726;-3.719064;40.469859;NA;NA
4727;-3.719536;40.466226;NA;NA
4728;-3.718335;40.466038;NA;NA
4729;-3.719509;40.464706;NA;NA
4730;-3.718699;40.470835;NA;NA
4731;-3.714580;40.470391;NA;NA
4732;-3.714986;40.469597;NA;NA
4733;-3.715682;40.469971;NA;NA
4734;-3.712310;40.467695;NA;NA
4737;-3.717435;40.473161;NA;NA
4738;-3.718120;40.473217;NA;NA
4739;-3.753719;40.399708;NA;NA
4740;-3.745582;40.400560;NA;NA
4741;-3.743635;40.400829;NA;NA
4742;-3.744638;40.399902;NA;NA
4743;-3.744554;40.399966;NA;NA
4744;-3.744172;40.398244;NA;NA
4745;-3.744678;40.399020;NA;NA
4746;-3.743904;40.396686;NA;NA
4747;-3.742639;40.395694;NA;NA
4748;-3.744878;40.395047;NA;NA
4749;-3.742946;40.394642;NA;NA
4750;-3.741479;40.393417;NA;NA
4751;-3.739882;40.393790;NA;NA
4752;-3.741611;40.392467;NA;NA
4753;-3.738551;40.394516;NA;NA
4754;-3.738273;40.395409;NA;NA
4755;-3.747522;40.395582;NA;NA
4756;-3.737348;40.396200;NA;NA
4758;-3.742962;40.391180;NA;NA
4759;-3.744756;40.401414;NA;NA
4760;-3.745299;40.404086;NA;NA
4761;-3.745229;40.405562;NA;NA
4762;-3.746468;40.404333;NA;NA
4763;-3.748937;40.403723;NA;NA
4764;-3.746821;40.404772;NA;NA
4765;-3.747728;40.404567;NA;NA
4766;-3.751297;40.404405;NA;NA
4767;-3.749966;40.404150;NA;NA
4768;-3.749896;40.404138;NA;NA
4769;-3.751299;40.403567;NA;NA
4770;-3.753002;40.405100;NA;NA
4771;-3.753552;40.405908;NA;NA
4772;-3.753154;40.405670;NA;NA
4773;-3.713794;40.385160;NA;NA
4774;-3.708934;40.385506;NA;NA
4775;-3.701018;40.387103;NA;NA
4776;-3.711264;40.383564;NA;NA
4777;-3.712383;40.385878;NA;NA
4779;-3.701120;40.389556;NA;NA
4780;-3.698729;40.388743;NA;NA
4781;-3.711296;40.383438;NA;NA
4782;-3.710302;40.382822;NA;NA
4783;-3.695364;40.378958;NA;NA
4784;-3.695854;40.384304;NA;NA
4785;-3.696180;40.385395;NA;NA
4786;-3.696611;40.385686;NA;NA
4787;-3.701461;40.389990;NA;NA
4788;-3.700460;40.389124;NA;NA
4789;-3.700558;40.390148;NA;NA
4790;-3.702994;40.391168;NA;NA
4791;-3.702995;40.391638;NA;NA
4792;-3.703830;40.392424;NA;NA
4793;-3.705000;40.392546;NA;NA
4794;-3.697849;40.382280;NA;NA
4795;-3.696193;40.379989;NA;NA
4796;-3.696164;40.380068;NA;NA
4797;-3.696158;40.380798;NA;NA
4798;-3.695687;40.381730;NA;NA
4799;-3.700342;40.388859;NA;NA
4802;-3.697041;40.381033;NA;NA
4803;-3.697937;40.383163;NA;NA
4804;-3.694720;40.374755;NA;NA
4805;-3.694293;40.376956;NA;NA
4806;-3.696101;40.377297;NA;NA
4807;-3.711238;40.382105;NA;NA
4808;-3.693310;40.359747;NA;NA
4809;-3.693282;40.357802;NA;NA
4810;-3.693019;40.350234;NA;NA
4811;-3.695691;40.350921;NA;NA
4812;-3.697366;40.350163;NA;NA
4813;-3.698755;40.350352;NA;NA
4817;-3.698746;40.349558;NA;NA
4818;-3.700146;40.348949;NA;NA
4819;-3.700692;40.349642;NA;NA
4820;-3.693319;40.361491;NA;NA
4821;-3.693816;40.360972;NA;NA
4822;-3.693831;40.362694;NA;NA
4823;-3.693691;40.362974;NA;NA
4824;-3.695323;40.364313;NA;NA
4825;-3.694092;40.367573;NA;NA
4826;-3.694276;40.367802;NA;NA
4827;-3.695249;40.369160;NA;NA
4828;-3.694655;40.360873;NA;NA
4829;-3.694314;40.369720;NA;NA
4830;-3.695270;40.367021;NA;NA
4831;-3.693356;40.364361;NA;NA
4832;-3.692221;40.352028;NA;NA
4833;-3.688489;40.353805;NA;NA
4834;-3.688357;40.354758;NA;NA
4835;-3.689455;40.354831;NA;NA
4836;-3.690138;40.353303;NA;NA
4837;-3.693150;40.368399;NA;NA
4838;-3.692258;40.349994;NA;NA
4839;-3.703315;40.350145;NA;NA
4840;-3.704422;40.349198;NA;NA
4841;-3.706535;40.350529;NA;NA
4842;-3.706717;40.344897;NA;NA
4843;-3.717632;40.342937;NA;NA
4845;-3.716975;40.343260;NA;NA
4846;-3.717808;40.342308;NA;NA
4847;-3.716507;40.345603;NA;NA
4848;-3.715824;40.347230;NA;NA
4849;-3.705014;40.350831;NA;NA
4850;-3.705681;40.349819;NA;NA
4851;-3.705476;40.350084;NA;NA
4852;-3.707253;40.349489;NA;NA
4853;-3.702458;40.347588;NA;NA
4854;-3.702975;40.347178;NA;NA
4855;-3.703007;40.347163;NA;NA
4856;-3.703729;40.347425;NA;NA
4857;-3.775538;40.452515;NA;NA
4858;-3.771691;40.451317;NA;NA
4859;-3.780158;40.460438;NA;NA
4860;-3.779883;40.460507;NA;NA
4861;-3.780266;40.460707;NA;NA
4862;-3.784031;40.461240;NA;NA
4863;-3.784084;40.460710;NA;NA
4865;-3.784358;40.461089;NA;NA
4866;-3.783965;40.461353;NA;NA
4867;-3.790421;40.457734;NA;NA
4868;-3.793131;40.455164;NA;NA
4869;-3.779959;40.454236;NA;NA
4870;-3.780306;40.453586;NA;NA
4871;-3.778760;40.453642;NA;NA
4872;-3.779267;40.452846;NA;NA
4873;-3.778177;40.452501;NA;NA
4874;-3.780809;40.452493;NA;NA
4875;-3.780738;40.452439;NA;NA
4876;-3.779381;40.453394;NA;NA
4877;-3.779030;40.451264;NA;NA
4878;-3.791521;40.461273;NA;NA
4879;-3.789763;40.461517;NA;NA
4880;-3.789908;40.460492;NA;NA
4881;-3.788638;40.459478;NA;NA
4882;-3.783165;40.455856;NA;NA
4883;-3.785388;40.454831;NA;NA
4884;-3.776604;40.452442;NA;NA
4885;-3.784842;40.459172;NA;NA
4886;-3.784768;40.458683;NA;NA
4887;-3.785271;40.459042;NA;NA
4888;-3.784140;40.459679;NA;NA
4889;-3.779558;40.459425;NA;NA
4890;-3.777970;40.459970;NA;NA
4891;-3.777270;40.449686;NA;NA
4894;-3.751865;40.396174;NA;NA
4895;-3.760955;40.386223;NA;NA
4896;-3.761146;40.387031;NA;NA
4897;-3.759354;40.387299;NA;NA
4898;-3.758415;40.391086;NA;NA
4899;-3.759490;40.392578;NA;NA
4900;-3.758180;40.393578;NA;NA
4901;-3.757668;40.396051;NA;NA
4902;-3.757346;40.396593;NA;NA
4903;-3.756735;40.397741;NA;NA
4904;-3.757769;40.397560;NA;NA
4906;-3.755369;40.397548;NA;NA
4907;-3.763477;40.398061;NA;NA
4908;-3.763682;40.398084;NA;NA
4909;-3.758980;40.385034;NA;NA
4910;-3.758995;40.384969;NA;NA
4912;-3.751617;40.390433;NA;NA
4913;-3.760154;40.386546;NA;NA
4914;-3.758372;40.389740;NA;NA
4915;-3.760801;40.392636;NA;NA
4916;-3.758253;40.392608;NA;NA
4917;-3.758281;40.392257;NA;NA
4918;-3.759675;40.401245;NA;NA
4919;-3.759809;40.401382;NA;NA
4920;-3.759523;40.401275;NA;NA
4921;-3.759650;40.401600;NA;NA
4922;-3.752935;40.376881;NA;NA
4923;-3.747398;40.375479;NA;NA
4925;-3.742214;40.373666;NA;NA
4926;-3.738383;40.373753;NA;NA
4927;-3.738835;40.374379;NA;NA
4928;-3.757889;40.382164;NA;NA
4929;-3.735834;40.374660;NA;NA
4930;-3.735821;40.373787;NA;NA
4931;-3.735106;40.372670;NA;NA
4932;-3.731933;40.373532;NA;NA
4933;-3.734898;40.373812;NA;NA
4934;-3.750803;40.375594;NA;NA
4935;-3.748838;40.377597;NA;NA
4938;-3.747213;40.372480;NA;NA
4940;-3.721765;40.373397;NA;NA
4941;-3.721535;40.373600;NA;NA
4942;-3.719795;40.374895;NA;NA
4943;-3.717515;40.373880;NA;NA
4944;-3.719661;40.372621;NA;NA
4945;-3.728440;40.373187;NA;NA
4946;-3.726232;40.372928;NA;NA
4947;-3.725001;40.373476;NA;NA
4948;-3.749279;40.377087;NA;NA
4949;-3.749306;40.377108;NA;NA
4950;-3.743805;40.373378;NA;NA
4951;-3.743027;40.372981;NA;NA
4952;-3.739422;40.373790;NA;NA
4953;-3.747724;40.378606;NA;NA
4954;-3.722636;40.373603;NA;NA
4955;-3.719790;40.374040;NA;NA
4956;-3.753168;40.372410;NA;NA
4957;-3.747838;40.373252;NA;NA
4958;-3.739065;40.377227;NA;NA
4959;-3.739628;40.377178;NA;NA
4960;-3.757621;40.382233;NA;NA
4961;-3.715599;40.373499;NA;NA
4962;-3.712283;40.372263;NA;NA
4963;-3.710719;40.372966;NA;NA
4964;-3.710611;40.372634;NA;NA
4965;-3.705853;40.371561;NA;NA
4966;-3.704511;40.370985;NA;NA
4967;-3.703017;40.372247;NA;NA
4968;-3.700983;40.371087;NA;NA
4969;-3.700672;40.370752;NA;NA
4970;-3.699594;40.370730;NA;NA
4971;-3.697924;40.370885;NA;NA
4972;-3.695077;40.370860;NA;NA
4973;-3.695813;40.370805;NA;NA
4974;-3.696082;40.371864;NA;NA
4975;-3.695265;40.369073;NA;NA
4976;-3.696222;40.370311;NA;NA
4977;-3.712340;40.374687;NA;NA
4978;-3.712542;40.375487;NA;NA
4979;-3.696569;40.370916;NA;NA
4980;-3.696305;40.370312;NA;NA
4981;-3.696183;40.369801;NA;NA
4982;-3.696440;40.368103;NA;NA
4983;-3.698122;40.365335;NA;NA
4984;-3.697850;40.365898;NA;NA
4985;-3.711719;40.373157;NA;NA
4986;-3.709007;40.372500;NA;NA
4987;-3.702728;40.371073;NA;NA
4988;-3.711660;40.378736;NA;NA
4989;-3.708760;40.378970;NA;NA
4992;-3.712511;40.369014;NA;NA
4993;-3.702739;40.358705;NA;NA
4994;-3.701838;40.383108;NA;NA
4995;-3.701359;40.382542;NA;NA
4996;-3.700762;40.383166;NA;NA
4997;-3.700650;40.383149;NA;NA
4998;-3.714179;40.364460;NA;NA
